id,y
2999,0
3000,0
3001,0
3002,1
3003,0
3004,0
3005,1
3006,0
3007,1
3008,0
3009,1
3010,1
3011,0
3012,0
3013,1
3014,0
3015,0
3016,0
3017,1
3018,0
3019,0
3020,0
3021,0
3022,1
3023,1
3024,0
3025,0
3026,1
3027,1
3028,0
3029,0
3030,1
3031,0
3032,0
3033,0
3034,1
3035,0
3036,0
3037,0
3038,0
3039,1
3040,0
3041,1
3042,1
3043,0
3044,1
3045,1
3046,0
3047,0
3048,1
3049,1
3050,1
3051,0
3052,1
3053,0
3054,1
3055,1
3056,0
3057,0
3058,1
3059,0
3060,0
3061,0
3062,0
3063,1
3064,1
3065,0
3066,1
3067,0
3068,0
3069,1
3070,0
3071,1
3072,0
3073,0
3074,0
3075,0
3076,1
3077,0
3078,1
3079,1
3080,1
3081,0
3082,0
3083,1
3084,1
3085,0
3086,1
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,1
3094,0
3095,0
3096,0
3097,1
3098,1
3099,0
3100,0
3101,0
3102,0
3103,0
3104,1
3105,0
3106,0
3107,0
3108,1
3109,0
3110,1
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,1
3120,0
3121,0
3122,1
3123,0
3124,0
3125,0
3126,1
3127,1
3128,1
3129,0
3130,1
3131,1
3132,1
3133,0
3134,0
3135,1
3136,1
3137,0
3138,0
3139,1
3140,1
3141,1
3142,1
3143,0
3144,0
3145,1
3146,1
3147,1
3148,1
3149,1
3150,0
3151,0
3152,0
3153,1
3154,0
3155,1
3156,1
3157,1
3158,1
3159,0
3160,0
3161,0
3162,1
3163,1
3164,0
3165,0
3166,0
3167,1
3168,0
3169,1
3170,1
3171,0
3172,0
3173,0
3174,1
3175,0
3176,1
3177,1
3178,0
3179,1
3180,0
3181,1
3182,0
3183,1
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
3190,1
3191,1
3192,0
3193,1
3194,1
3195,1
3196,0
3197,0
3198,1
3199,0
3200,0
3201,1
3202,1
3203,0
3204,1
3205,0
3206,0
3207,0
3208,1
3209,0
3210,1
3211,0
3212,0
3213,0
3214,1
3215,0
3216,1
3217,0
3218,0
3219,0
3220,0
3221,1
3222,1
3223,0
3224,1
3225,1
3226,0
3227,1
3228,0
3229,0
3230,0
3231,1
3232,0
3233,1
3234,0
3235,1
3236,0
3237,0
3238,0
3239,0
3240,0
3241,1
3242,0
3243,1
3244,1
3245,0
3246,1
3247,0
3248,0
3249,0
3250,0
3251,1
3252,0
3253,1
3254,1
3255,0
3256,1
3257,0
3258,0
3259,0
3260,0
3261,0
3262,0
3263,0
3264,0
3265,1
3266,1
3267,1
3268,1
3269,0
3270,1
3271,0
3272,0
3273,0
3274,1
3275,1
3276,0
3277,0
3278,0
3279,0
3280,0
3281,0
3282,0
3283,0
3284,1
3285,1
3286,0
3287,0
3288,0
3289,0
3290,1
3291,0
3292,1
3293,0
3294,0
3295,0
3296,1
3297,0
3298,0
3299,0
3300,1
3301,0
3302,0
3303,0
3304,0
3305,1
3306,0
3307,1
3308,0
3309,0
3310,0
3311,1
3312,1
3313,0
3314,0
3315,1
3316,1
3317,0
3318,0
3319,1
3320,0
3321,1
3322,0
3323,1
3324,1
3325,0
3326,1
3327,0
3328,1
3329,0
3330,0
3331,1
3332,1
3333,1
3334,1
3335,1
3336,1
3337,0
3338,1
3339,0
3340,0
3341,0
3342,0
3343,0
3344,0
3345,1
3346,0
3347,0
3348,0
3349,0
3350,1
3351,0
3352,0
3353,0
3354,0
3355,0
3356,0
3357,0
3358,1
3359,1
3360,0
3361,1
3362,0
3363,0
3364,0
3365,0
3366,1
3367,0
3368,1
3369,0
3370,0
3371,1
3372,0
3373,1
3374,0
3375,0
3376,1
3377,0
3378,0
3379,1
3380,1
3381,0
3382,1
3383,0
3384,1
3385,0
3386,1
3387,0
3388,0
3389,1
3390,1
3391,1
3392,0
3393,0
3394,0
3395,0
3396,1
3397,1
3398,1
3399,1
3400,1
3401,0
3402,1
3403,1
3404,1
3405,0
3406,0
3407,0
3408,1
3409,1
3410,1
3411,0
3412,0
3413,0
3414,1
3415,1
3416,0
3417,0
3418,0
3419,0
3420,0
3421,0
3422,1
3423,1
3424,1
3425,1
3426,0
3427,1
3428,0
3429,0
3430,0
3431,1
3432,0
3433,0
3434,0
3435,0
3436,1
3437,1
3438,1
3439,1
3440,0
3441,0
3442,0
3443,0
3444,1
3445,0
3446,1
3447,1
3448,1
3449,0
3450,0
3451,0
3452,1
3453,0
3454,1
3455,0
3456,0
3457,1
3458,0
3459,0
3460,0
3461,0
3462,1
3463,0
3464,0
3465,1
3466,1
3467,0
3468,1
3469,0
3470,0
3471,0
3472,1
3473,0
3474,1
3475,1
3476,1
3477,0
3478,0
3479,0
3480,0
3481,1
3482,0
3483,0
3484,0
3485,1
3486,1
3487,1
3488,1
3489,1
3490,0
3491,1
3492,0
3493,0
3494,0
3495,1
3496,0
3497,0
3498,1
3499,0
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,1
3508,0
3509,1
3510,1
3511,1
3512,0
3513,1
3514,0
3515,0
3516,1
3517,0
3518,0
3519,0
3520,0
3521,0
3522,0
3523,1
3524,0
3525,0
3526,1
3527,1
3528,0
3529,1
3530,0
3531,1
3532,1
3533,1
3534,1
3535,1
3536,1
3537,0
3538,0
3539,0
3540,0
3541,1
3542,1
3543,1
3544,1
3545,0
3546,1
3547,0
3548,0
3549,1
3550,0
3551,1
3552,0
3553,0
3554,1
3555,0
3556,0
3557,1
3558,1
3559,0
3560,0
3561,0
3562,0
3563,1
3564,1
3565,0
3566,1
3567,0
3568,0
3569,0
3570,1
3571,0
3572,1
3573,0
3574,0
3575,0
3576,1
3577,0
3578,1
3579,0
3580,1
3581,1
3582,0
3583,1
3584,0
3585,0
3586,0
3587,0
3588,0
3589,1
3590,1
3591,1
3592,1
3593,0
3594,0
3595,0
3596,0
3597,0
3598,1
3599,0
3600,0
3601,1
3602,0
3603,0
3604,0
3605,1
3606,1
3607,0
3608,0
3609,0
3610,1
3611,1
3612,0
3613,0
3614,1
3615,1
3616,1
3617,0
3618,1
3619,1
3620,0
3621,0
3622,1
3623,0
3624,0
3625,0
3626,0
3627,1
3628,1
3629,0
3630,0
3631,1
3632,0
3633,0
3634,0
3635,1
3636,0
3637,1
3638,1
3639,1
3640,1
3641,0
3642,0
3643,0
3644,1
3645,0
3646,0
3647,0
3648,0
3649,1
3650,1
3651,1
3652,0
3653,0
3654,0
3655,0
3656,1
3657,0
3658,1
3659,0
3660,1
3661,0
3662,1
3663,0
3664,1
3665,0
3666,1
3667,0
3668,0
3669,1
3670,0
3671,1
3672,0
3673,0
3674,1
3675,1
3676,1
3677,0
3678,0
3679,0
3680,0
3681,1
3682,0
3683,0
3684,1
3685,0
3686,0
3687,0
3688,0
3689,1
3690,0
3691,0
3692,0
3693,0
3694,1
3695,1
3696,1
3697,1
3698,0
3699,0
3700,1
3701,0
3702,0
3703,1
3704,1
3705,0
3706,0
3707,0
3708,0
3709,0
3710,0
3711,1
3712,0
3713,1
3714,0
3715,0
3716,1
3717,0
3718,0
3719,1
3720,1
3721,0
3722,0
3723,0
3724,1
3725,1
3726,0
3727,0
3728,0
3729,0
3730,1
3731,0
3732,1
3733,0
3734,1
3735,1
3736,1
3737,0
3738,1
3739,0
3740,0
3741,1
3742,0
3743,1
3744,1
3745,1
3746,1
3747,0
3748,0
3749,0
3750,0
3751,1
3752,1
3753,1
3754,0
3755,1
3756,0
3757,0
3758,1
3759,0
3760,0
3761,0
3762,0
3763,1
3764,0
3765,0
3766,0
3767,0
3768,0
3769,1
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,0
3777,0
3778,0
3779,1
3780,1
3781,1
3782,0
3783,1
3784,1
3785,0
3786,1
3787,0
3788,1
3789,0
3790,0
3791,1
3792,1
3793,0
3794,0
3795,1
3796,0
3797,0
3798,1
3799,1
3800,0
3801,0
3802,1
3803,0
3804,1
3805,0
3806,0
3807,0
3808,1
3809,1
3810,0
3811,1
3812,0
3813,1
3814,0
3815,1
3816,0
3817,0
3818,1
3819,1
3820,1
3821,0
3822,1
3823,0
3824,1
3825,1
3826,1
3827,0
3828,0
3829,0
3830,1
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,1
3843,0
3844,0
3845,0
3846,1
3847,0
3848,0
3849,0
3850,1
3851,0
3852,0
3853,0
3854,0
3855,1
3856,0
3857,0
3858,1
3859,1
3860,0
3861,0
3862,1
3863,1
3864,0
3865,0
3866,0
3867,1
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3875,1
3876,0
3877,0
3878,0
3879,0
3880,1
3881,0
3882,1
3883,1
3884,0
3885,1
3886,0
3887,0
3888,0
3889,0
3890,0
3891,1
3892,0
3893,0
3894,0
3895,0
3896,0
3897,1
3898,0
3899,0
3900,0
3901,1
3902,0
3903,1
3904,0
3905,0
3906,0
3907,1
3908,1
3909,0
3910,0
3911,0
3912,0
3913,0
3914,1
3915,1
3916,1
3917,0
3918,1
3919,1
3920,0
3921,0
3922,1
3923,1
3924,0
3925,1
3926,0
3927,0
3928,1
3929,0
3930,0
3931,1
3932,1
3933,1
3934,1
3935,1
3936,0
3937,0
3938,1
3939,0
3940,1
3941,0
3942,1
3943,1
3944,1
3945,1
3946,0
3947,0
3948,1
3949,0
3950,0
3951,0
3952,1
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,1
3963,0
3964,1
3965,1
3966,0
3967,0
3968,1
3969,0
3970,0
3971,1
3972,0
3973,1
3974,0
3975,0
3976,0
3977,1
3978,0
3979,1
3980,0
3981,1
3982,0
3983,0
3984,0
3985,1
3986,0
3987,0
3988,0
3989,0
3990,1
3991,0
3992,0
3993,0
3994,0
3995,0
3996,0
3997,0
3998,1
3999,0
4000,0
4001,0
4002,1
4003,0
4004,0
4005,1
4006,0
4007,0
4008,1
4009,0
4010,0
4011,1
4012,0
4013,1
4014,0
4015,0
4016,0
4017,1
4018,0
4019,0
4020,1
4021,1
4022,1
4023,1
4024,0
4025,1
4026,0
4027,0
4028,0
4029,0
4030,0
4031,1
4032,0
4033,0
4034,1
4035,0
4036,1
4037,0
4038,0
4039,1
4040,0
4041,0
4042,0
4043,0
4044,0
4045,0
4046,1
4047,0
4048,1
4049,1
4050,0
4051,1
4052,1
4053,0
4054,0
4055,1
4056,0
4057,0
4058,0
4059,1
4060,1
4061,1
4062,1
4063,1
4064,1
4065,1
4066,0
4067,0
4068,0
4069,0
4070,1
4071,0
4072,0
4073,0
4074,0
4075,0
4076,1
4077,0
4078,0
4079,0
4080,0
4081,1
4082,1
4083,0
4084,1
4085,1
4086,0
4087,1
4088,0
4089,0
4090,1
4091,0
4092,0
4093,0
4094,0
4095,1
4096,0
4097,0
4098,0
4099,1
4100,0
4101,1
4102,0
4103,1
4104,1
4105,0
4106,1
4107,1
4108,0
4109,0
4110,0
4111,1
4112,0
4113,0
4114,0
4115,0
4116,1
4117,0
4118,0
4119,1
4120,0
4121,1
4122,0
4123,0
4124,0
4125,1
4126,1
4127,1
4128,0
4129,1
4130,0
4131,0
4132,1
4133,1
4134,0
4135,1
4136,0
4137,1
4138,0
4139,0
4140,0
4141,0
4142,1
4143,0
4144,0
4145,1
4146,1
4147,1
4148,1
4149,1
4150,0
4151,1
4152,1
4153,1
4154,0
4155,1
4156,0
4157,0
4158,1
4159,1
4160,0
4161,0
4162,1
4163,0
4164,0
4165,1
4166,0
4167,0
4168,0
4169,1
4170,1
4171,0
4172,0
4173,1
4174,1
4175,0
4176,1
4177,0
4178,0
4179,0
4180,0
4181,0
4182,0
4183,1
4184,1
4185,0
4186,0
4187,1
4188,0
4189,0
4190,1
4191,0
4192,0
4193,0
4194,1
4195,0
4196,0
4197,1
4198,0
4199,1
4200,0
4201,1
4202,1
4203,0
4204,1
4205,1
4206,0
4207,0
4208,0
4209,0
4210,1
4211,0
4212,0
4213,1
4214,1
4215,0
4216,1
4217,0
4218,1
4219,0
4220,1
4221,0
4222,1
4223,1
4224,0
4225,1
4226,1
4227,1
4228,0
4229,1
4230,1
4231,0
4232,1
4233,1
4234,0
4235,0
4236,0
4237,0
4238,0
4239,1
4240,1
4241,0
4242,1
4243,0
4244,0
4245,1
4246,0
4247,0
4248,1
4249,0
4250,0
4251,1
4252,0
4253,1
4254,0
4255,1
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,1
4267,0
4268,0
4269,1
4270,0
4271,0
4272,0
4273,1
4274,1
4275,1
4276,0
4277,0
4278,0
4279,0
4280,1
4281,0
4282,0
4283,0
4284,1
4285,0
4286,0
4287,0
4288,1
4289,0
4290,1
4291,0
4292,0
4293,1
4294,0
4295,1
4296,0
4297,0
4298,0
4299,1
4300,0
4301,1
4302,1
4303,0
4304,1
4305,0
4306,1
4307,0
4308,0
4309,0
4310,1
4311,1
4312,0
4313,0
4314,0
4315,0
4316,1
4317,1
4318,0
4319,0
4320,0
4321,0
4322,1
4323,1
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,1
4332,0
4333,0
4334,1
4335,1
4336,0
4337,0
4338,0
4339,1
4340,1
4341,1
4342,1
4343,1
4344,0
4345,0
4346,0
4347,0
4348,0
4349,1
4350,0
4351,0
4352,1
4353,0
4354,0
4355,1
4356,0
4357,0
4358,1
4359,1
4360,0
4361,0
4362,0
4363,0
4364,1
4365,1
4366,0
4367,0
4368,1
4369,0
4370,0
4371,1
4372,0
4373,1
4374,1
4375,1
4376,0
4377,0
4378,0
4379,0
4380,0
4381,0
4382,0
4383,0
4384,1
4385,1
4386,1
4387,1
4388,0
4389,1
4390,1
4391,0
4392,1
4393,0
4394,1
4395,0
4396,0
4397,0
4398,1
4399,0
4400,1
4401,1
4402,0
4403,0
4404,1
4405,0
4406,0
4407,1
4408,1
4409,1
4410,0
4411,0
4412,0
4413,1
4414,1
4415,0
4416,1
4417,1
4418,0
4419,1
4420,1
4421,0
4422,1
4423,0
4424,0
4425,1
4426,1
4427,0
4428,1
4429,0
4430,1
4431,0
4432,0
4433,0
4434,0
4435,1
4436,0
4437,0
4438,1
4439,0
4440,0
4441,0
4442,1
4443,1
4444,1
4445,1
4446,0
4447,0
4448,0
4449,0
4450,1
4451,0
4452,0
4453,1
4454,1
4455,1
4456,1
4457,1
4458,1
4459,1
4460,0
4461,1
4462,1
4463,0
4464,1
4465,0
4466,0
4467,0
4468,1
4469,0
4470,0
4471,0
4472,0
4473,1
4474,1
4475,0
4476,0
4477,0
4478,0
4479,0
4480,0
4481,0
4482,0
4483,0
4484,0
4485,0
4486,1
4487,1
4488,0
4489,0
4490,0
4491,0
4492,1
4493,0
4494,0
4495,1
4496,0
4497,1
4498,0
4499,0
4500,0
4501,1
4502,0
4503,1
4504,0
4505,1
4506,0
4507,1
4508,0
4509,1
4510,1
4511,1
4512,0
4513,1
4514,1
4515,0
4516,1
4517,0
4518,0
4519,0
4520,1
4521,0
4522,0
4523,0
4524,1
4525,1
4526,0
4527,1
4528,0
4529,0
4530,1
4531,0
4532,1
4533,0
4534,1
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,1
4543,0
4544,1
4545,1
4546,1
4547,0
4548,1
4549,1
4550,0
4551,0
4552,0
4553,0
4554,1
4555,0
4556,0
4557,0
4558,1
4559,1
4560,1
4561,0
4562,0
4563,0
4564,0
4565,0
4566,1
4567,0
4568,0
4569,0
4570,1
4571,0
4572,1
4573,1
4574,0
4575,0
4576,0
4577,0
4578,1
4579,1
4580,0
4581,1
4582,1
4583,1
4584,1
4585,1
4586,1
4587,1
4588,0
4589,1
4590,1
4591,1
4592,0
4593,1
4594,0
4595,1
4596,0
4597,1
4598,0
4599,0
4600,0
4601,1
4602,0
4603,1
4604,1
4605,1
4606,0
4607,1
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,1
4615,1
4616,0
4617,0
4618,1
4619,1
4620,0
4621,0
4622,1
4623,0
4624,0
4625,0
4626,1
4627,1
4628,1
4629,1
4630,0
4631,1
4632,0
4633,0
4634,1
4635,1
4636,0
4637,1
4638,0
4639,1
4640,0
4641,0
4642,0
4643,0
4644,0
4645,0
4646,0
4647,1
4648,0
4649,0
4650,0
4651,0
4652,1
4653,1
4654,1
4655,1
4656,1
4657,1
4658,0
4659,0
4660,0
4661,0
4662,0
4663,0
4664,1
4665,0
4666,1
4667,1
4668,0
4669,0
4670,1
4671,1
4672,0
4673,0
4674,1
4675,1
4676,0
4677,0
4678,0
4679,0
4680,0
4681,0
4682,1
4683,0
4684,1
4685,0
4686,0
4687,1
4688,1
4689,0
4690,0
4691,0
4692,0
4693,0
4694,0
4695,0
4696,1
4697,1
4698,0
4699,1
4700,1
4701,0
4702,1
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,1
4710,1
4711,1
4712,1
4713,1
4714,1
4715,0
4716,0
4717,0
4718,0
4719,0
4720,1
4721,1
4722,0
4723,1
4724,0
4725,1
4726,0
4727,1
4728,0
4729,1
4730,1
4731,1
4732,0
4733,0
4734,0
4735,0
4736,0
4737,1
4738,1
4739,0
4740,0
4741,0
4742,1
4743,0
4744,0
4745,0
4746,0
4747,1
4748,1
4749,1
4750,1
4751,0
4752,0
4753,0
4754,0
4755,0
4756,1
4757,1
4758,0
4759,1
4760,1
4761,0
4762,1
4763,1
4764,0
4765,1
4766,0
4767,1
4768,1
4769,0
4770,0
4771,1
4772,0
4773,0
4774,0
4775,0
4776,0
4777,1
4778,1
4779,1
4780,0
4781,0
4782,1
4783,0
4784,0
4785,0
4786,0
4787,0
4788,0
4789,1
4790,0
4791,0
4792,1
4793,0
4794,0
4795,0
4796,1
4797,0
4798,0
4799,1
4800,0
4801,0
4802,0
4803,1
4804,0
4805,1
4806,0
4807,0
4808,0
4809,1
4810,1
4811,0
4812,1
4813,1
4814,1
4815,1
4816,1
4817,0
4818,1
4819,1
4820,0
4821,1
4822,1
4823,0
4824,1
4825,0
4826,0
4827,1
4828,0
4829,0
4830,1
4831,1
4832,1
4833,1
4834,0
4835,0
4836,1
4837,1
4838,1
4839,0
4840,1
4841,0
4842,0
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,1
4851,1
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,1
4860,0
4861,1
4862,1
4863,1
4864,1
4865,1
4866,0
4867,0
4868,1
4869,1
4870,0
4871,0
4872,1
4873,0
4874,0
4875,1
4876,0
4877,0
4878,0
4879,0
4880,0
4881,1
4882,1
4883,0
4884,1
4885,0
4886,0
4887,1
4888,1
4889,0
4890,1
4891,0
4892,0
4893,0
4894,1
4895,1
4896,1
4897,0
4898,0
4899,0
4900,1
4901,1
4902,0
4903,0
4904,1
4905,1
4906,0
4907,1
4908,0
4909,0
4910,0
4911,1
4912,0
4913,0
4914,0
4915,0
4916,1
4917,0
4918,0
4919,0
4920,0
4921,1
4922,1
4923,1
4924,1
4925,1
4926,0
4927,0
4928,1
4929,0
4930,0
4931,0
4932,0
4933,1
4934,0
4935,1
4936,1
4937,0
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,1
4946,0
4947,0
4948,1
4949,0
4950,0
4951,0
4952,1
4953,0
4954,1
4955,1
4956,1
4957,1
4958,0
4959,1
4960,0
4961,0
4962,0
4963,1
4964,0
4965,1
4966,1
4967,0
4968,0
4969,1
4970,0
4971,0
4972,0
4973,1
4974,0
4975,0
4976,1
4977,0
4978,0
4979,0
4980,0
4981,0
4982,0
4983,0
4984,1
4985,1
4986,0
4987,1
4988,1
4989,1
4990,1
4991,0
4992,1
4993,0
4994,1
4995,0
4996,0
4997,0
4998,0
4999,1
5000,1
5001,0
5002,1
5003,0
5004,1
5005,1
5006,0
5007,0
5008,0
5009,1
5010,0
5011,1
5012,0
5013,1
5014,0
5015,1
5016,1
5017,1
5018,0
5019,0
5020,1
5021,0
5022,0
5023,0
5024,1
5025,1
5026,1
5027,1
5028,0
5029,1
5030,0
5031,1
5032,0
5033,0
5034,1
5035,0
5036,0
5037,1
5038,1
5039,1
5040,1
5041,0
5042,1
5043,0
5044,1
5045,0
5046,0
5047,1
5048,1
5049,1
5050,1
5051,1
5052,0
5053,0
5054,0
5055,0
5056,0
5057,1
5058,0
5059,0
5060,1
5061,0
5062,0
5063,1
5064,0
5065,0
5066,0
5067,1
5068,0
5069,1
5070,0
5071,1
5072,1
5073,0
5074,0
5075,1
5076,0
5077,0
5078,1
5079,1
5080,0
5081,0
5082,1
5083,1
5084,1
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,1
5095,0
5096,0
5097,0
5098,0
5099,1
5100,1
5101,1
5102,0
5103,1
5104,0
5105,1
5106,0
5107,0
5108,0
5109,0
5110,0
5111,0
5112,1
5113,0
5114,1
5115,0
5116,0
5117,0
5118,0
5119,1
5120,0
5121,0
5122,0
5123,0
5124,1
5125,0
5126,0
5127,1
5128,1
5129,1
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,1
5138,0
5139,1
5140,0
5141,1
5142,0
5143,1
5144,0
5145,1
5146,0
5147,0
5148,1
5149,1
5150,1
5151,0
5152,1
5153,1
5154,1
5155,0
5156,0
5157,0
5158,0
5159,1
5160,1
5161,1
5162,0
5163,0
5164,0
5165,1
5166,0
5167,1
5168,1
5169,1
5170,0
5171,0
5172,1
5173,0
5174,0
5175,0
5176,0
5177,0
5178,1
5179,0
5180,0
5181,1
5182,0
5183,0
5184,1
5185,1
5186,0
5187,0
5188,0
5189,0
5190,0
5191,1
5192,0
5193,1
5194,0
5195,0
5196,1
5197,1
5198,0
5199,1
5200,1
5201,0
5202,1
5203,0
5204,1
5205,0
5206,0
5207,1
5208,0
5209,0
5210,0
5211,1
5212,1
5213,0
5214,0
5215,0
5216,1
5217,1
5218,1
5219,0
5220,0
5221,0
5222,0
5223,0
5224,0
5225,0
5226,1
5227,1
5228,0
5229,0
5230,1
5231,1
5232,0
5233,0
5234,0
5235,0
5236,0
5237,1
5238,1
5239,1
5240,1
5241,0
5242,0
5243,1
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,1
5252,0
5253,1
5254,0
5255,1
5256,0
5257,1
5258,0
5259,0
5260,0
5261,0
5262,1
5263,0
5264,0
5265,0
5266,1
5267,1
5268,0
5269,1
5270,0
5271,0
5272,0
5273,1
5274,1
5275,0
5276,1
5277,0
5278,0
5279,1
5280,0
5281,1
5282,0
5283,1
5284,0
5285,0
5286,1
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,1
5294,1
5295,0
5296,1
5297,0
5298,0
5299,0
5300,0
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,0
5310,1
5311,1
5312,1
5313,1
5314,1
5315,0
5316,1
5317,0
5318,1
5319,1
5320,0
5321,1
5322,1
5323,0
5324,1
5325,0
5326,0
5327,0
5328,1
5329,0
5330,1
5331,0
5332,0
5333,0
5334,0
5335,0
5336,1
5337,0
5338,1
5339,1
5340,0
5341,0
5342,0
5343,0
5344,1
5345,0
5346,0
5347,0
5348,0
5349,1
5350,0
5351,0
5352,0
5353,1
5354,0
5355,1
5356,1
5357,0
5358,0
5359,1
5360,1
5361,0
5362,0
5363,1
5364,1
5365,0
5366,0
5367,0
5368,0
5369,0
5370,0
5371,0
5372,0
5373,0
5374,1
5375,0
5376,0
5377,1
5378,1
5379,0
5380,0
5381,0
5382,1
5383,0
5384,0
5385,0
5386,0
5387,1
5388,1
5389,0
5390,1
5391,0
5392,0
5393,0
5394,0
5395,1
5396,1
5397,1
5398,0
5399,1
5400,0
5401,0
5402,1
5403,1
5404,1
5405,1
5406,1
5407,1
5408,0
5409,0
5410,0
5411,0
5412,0
5413,0
5414,1
5415,1
5416,0
5417,0
5418,0
5419,0
5420,1
5421,0
5422,0
5423,1
5424,1
5425,0
5426,0
5427,1
5428,1
5429,1
5430,0
5431,0
5432,0
5433,0
5434,1
5435,1
5436,1
5437,1
5438,1
5439,0
5440,1
5441,1
5442,1
5443,1
5444,0
5445,0
5446,1
5447,0
5448,0
5449,1
5450,1
5451,0
5452,0
5453,0
5454,0
5455,1
5456,0
5457,0
5458,0
5459,0
5460,1
5461,1
5462,1
5463,1
5464,0
5465,1
5466,1
5467,0
5468,0
5469,1
5470,0
5471,0
5472,0
5473,0
5474,0
5475,1
5476,0
5477,0
5478,0
5479,1
5480,0
5481,0
5482,0
5483,0
5484,0
5485,0
5486,1
5487,1
5488,1
5489,0
5490,1
5491,1
5492,0
5493,1
5494,0
5495,1
5496,0
5497,1
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,1
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,0
5512,1
5513,0
5514,0
5515,1
5516,0
5517,0
5518,0
5519,1
5520,1
5521,0
5522,0
5523,0
5524,1
5525,1
5526,1
5527,0
5528,0
5529,0
5530,1
5531,1
5532,1
5533,0
5534,0
5535,1
5536,1
5537,1
5538,0
5539,1
5540,0
5541,0
5542,0
5543,0
5544,1
5545,0
5546,0
5547,0
5548,0
5549,0
5550,1
5551,1
5552,0
5553,0
5554,1
5555,0
5556,0
5557,1
5558,0
5559,0
5560,1
5561,0
5562,0
5563,0
5564,0
5565,0
5566,0
5567,1
5568,0
5569,1
5570,0
5571,1
5572,1
5573,1
5574,0
5575,1
5576,0
5577,0
5578,0
5579,0
5580,0
5581,1
5582,0
5583,1
5584,0
5585,1
5586,0
5587,0
5588,0
5589,0
5590,1
5591,0
5592,0
5593,0
5594,1
5595,1
5596,0
5597,1
5598,0
5599,0
5600,0
5601,0
5602,0
5603,1
5604,0
5605,1
5606,1
5607,1
5608,0
5609,0
5610,1
5611,0
5612,1
5613,0
5614,0
5615,1
5616,1
5617,1
5618,1
5619,0
5620,0
5621,1
5622,1
5623,0
5624,1
5625,0
5626,1
5627,1
5628,1
5629,1
5630,0
5631,0
5632,0
5633,0
5634,0
5635,0
5636,0
5637,0
5638,1
5639,1
5640,0
5641,0
5642,0
5643,0
5644,0
5645,0
5646,0
5647,1
5648,1
5649,0
5650,1
5651,0
5652,0
5653,0
5654,1
5655,0
5656,0
5657,0
5658,1
5659,1
5660,1
5661,0
5662,1
5663,0
5664,1
5665,1
5666,1
5667,1
5668,1
5669,0
5670,1
5671,0
5672,0
5673,0
5674,0
5675,0
5676,1
5677,0
5678,1
5679,1
5680,1
5681,1
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,1
5689,0
5690,0
5691,1
5692,1
5693,0
5694,0
5695,0
5696,1
5697,0
5698,1
5699,0
5700,0
5701,1
5702,1
5703,0
5704,0
5705,0
5706,1
5707,0
5708,0
5709,1
5710,0
5711,0
5712,1
5713,0
5714,1
5715,0
5716,1
5717,1
5718,0
5719,1
5720,0
5721,0
5722,0
5723,0
5724,1
5725,1
5726,0
5727,1
5728,1
5729,1
5730,0
5731,0
5732,1
5733,1
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,1
5741,1
5742,1
5743,1
5744,1
5745,1
5746,0
5747,0
5748,0
5749,0
5750,0
5751,1
5752,1
5753,1
5754,0
5755,1
5756,1
5757,1
5758,1
5759,1
5760,0
5761,0
5762,1
5763,0
5764,0
5765,1
5766,0
5767,0
5768,0
5769,0
5770,0
5771,0
5772,0
5773,0
5774,0
5775,0
5776,1
5777,1
5778,1
5779,0
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,1
5789,0
5790,0
5791,0
5792,1
5793,1
5794,0
5795,0
5796,0
5797,0
